instruction,type,level,score,total_tools_expected,total_tools_matched,tools_called,expected_tools,matched_tools,unmatched_tools,timestamp
"Transform the model ./atl_zoo/KM32EMF/Sample-KM3.xmi to a EMF model, then show the transformation that would convert file ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi to a DSL model",multi_tool,3,0.0,2,0,No tools called,KM32EMF.apply_tool(./atl_zoo/KM32EMF/Sample-KM3.xmi) | KM32DSL.get_tool(),[],"[{'api_name': 'KM32EMF.apply_tool', 'arguments': './atl_zoo/KM32EMF/Sample-KM3.xmi'}, {'api_name': 'KM32DSL.get_tool', 'arguments': ''}]",2025-03-07T22:04:17.996413
"Provide the transformation that maps file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to a XML model, then perform the transformation of model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:26:07.935374
"Demonstrate the transformation logic for converting file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model, then transform the model at ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:26:18.600293
"Show the mapping rules used to transform file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then apply transformation to the model at ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to create a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:26:28.559697
"Illustrate the transformation that converts file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model type, then convert model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model type",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:26:36.051734
"Detail the transformation steps that change file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then transform model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:26:47.992727
"Explain the transformation that produces a Ant model from file ./atl_zoo/Ant2Maven/example/build1.xmi, then transform model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi into a SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:26:57.000755
"Display the transformation that converts the file at ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to a XML model, then transform the model at ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to a XML model",multi_tool,3,0.0,2,0,apply_PathExp2TextualPathExp_transformation_tool({'input_str': './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}) | apply_XML2Book_transformation_tool({'input_str': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}),PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:27:05.273192
"Reveal the transformation that changes the file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model format, then convert the model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model format",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:27:10.627970
"Present the transformation that transforms file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi into a XML model, then transform model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi into a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:27:18.298773
"Exhibit the transformation rules that convert file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model, then execute the transformation of model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:27:26.103887
"Provide the transformation that maps file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to a XML model, then perform the transformation of model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:27:34.785769
"Demonstrate the transformation logic for converting file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model, then transform the model at ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:27:43.553311
"Show the mapping rules used to transform file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then apply transformation to the model at ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to create a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:27:51.790002
"Illustrate the transformation that converts file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model type, then convert model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model type",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:28:00.626793
"Detail the transformation steps that change file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then transform model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:28:10.683511
"Explain the transformation that produces a Ant model from file ./atl_zoo/Ant2Maven/example/build1.xmi, then transform model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi into a SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:28:21.587507
"Display the transformation that converts the file at ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to a XML model, then transform the model at ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to a XML model",multi_tool,3,0.0,2,0,apply_PathExp2TextualPathExp_transformation_tool({'input_str': './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}) | apply_XML2Book_transformation_tool({'input_str': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}),PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:28:30.290204
"Reveal the transformation that changes the file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model format, then convert the model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model format",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:28:36.538417
"Present the transformation that transforms file ./atl_zoo/KM32EMF/Sample-KM3.xmi into a EMF model, then transform model ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi into a DSL model",multi_tool,3,0.0,2,0,No tools called,KM32EMF.get_tool() | KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32EMF.get_tool', 'arguments': ''}, {'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:28:45.314247
"Exhibit the transformation rules that convert file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then execute the transformation of model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:28:55.374628
"Provide the transformation that maps file ./atl_zoo/Ant2Maven/example/build1.xmi to a Ant model, then perform the transformation of model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to a SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:29:04.696736
"Demonstrate the transformation logic for converting file ./atl_zoo/KM32EMF/Sample-KM3.xmi to EMF model, then transform the model at ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi to DSL model",multi_tool,3,0.0,2,0,No tools called,KM32EMF.get_tool() | KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32EMF.get_tool', 'arguments': ''}, {'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:29:15.242506
"Show the mapping rules used to transform file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then apply transformation to the model at ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to create a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:29:21.690065
"Illustrate the transformation that converts file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model type, then convert model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model type",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:29:29.275611
"Detail the transformation steps that change file ./atl_zoo/KM32EMF/Sample-KM3.xmi to EMF model, then transform model ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi to DSL model",multi_tool,3,0.0,2,0,No tools called,KM32EMF.get_tool() | KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32EMF.get_tool', 'arguments': ''}, {'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:29:39.310611
"Explain the transformation that produces a XML model from file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi, then transform model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi into a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:29:46.388925
"Display the transformation that converts the file at ./atl_zoo/Ant2Maven/example/build1.xmi to a Ant model, then transform the model at ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to a SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:29:52.111251
"Reveal the transformation that changes the file ./atl_zoo/KM32EMF/Sample-KM3.xmi to EMF model format, then convert the model ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi to DSL model format",multi_tool,3,0.0,2,0,No tools called,KM32EMF.get_tool() | KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32EMF.get_tool', 'arguments': ''}, {'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:29:59.483234
"Present the transformation that transforms file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi into a XML model, then transform model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi into a XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:30:07.194722
"Exhibit the transformation rules that convert file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model, then execute the transformation of model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:30:17.392921
"Provide the transformation that maps file ./atl_zoo/KM32EMF/Sample-KM3.xmi to a EMF model, then perform the transformation of model ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi to a DSL model",multi_tool,3,0.0,2,0,No tools called,KM32EMF.get_tool() | KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32EMF.get_tool', 'arguments': ''}, {'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:30:27.133058
"Demonstrate the transformation logic for converting file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then transform the model at ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:30:37.835296
"Show the mapping rules used to transform file ./atl_zoo/Ant2Maven/example/build1.xmi to Ant model, then apply transformation to the model at ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to create a SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:30:44.330449
"Illustrate the transformation that converts file ./atl_zoo/KM32EMF/Sample-KM3.xmi to EMF model type, then convert model ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi to DSL model type",multi_tool,3,0.0,2,0,No tools called,KM32EMF.get_tool() | KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32EMF.get_tool', 'arguments': ''}, {'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:30:51.465251
"Detail the transformation steps that change file ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to XML model, then transform model ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi to XML model",multi_tool,3,0.0,2,0,No tools called,PNML2XML.get_tool() | Mantis2XML.apply_tool(./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi),[],"[{'api_name': 'PNML2XML.get_tool', 'arguments': ''}, {'api_name': 'Mantis2XML.apply_tool', 'arguments': './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}]",2025-03-07T22:31:00.640058
"Explain the transformation that produces a Ant model from file ./atl_zoo/Ant2Maven/example/build1.xmi, then transform model ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi into a SimpleRDBMS model",multi_tool,3,0.0,2,0,No tools called,XML2Ant.get_tool() | SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'XML2Ant.get_tool', 'arguments': ''}, {'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:31:08.314488
Transform the model at ./atl_zoo/Ant2Maven/example/build1.xmi into a Ant model,single_tool,3,0.0,1,0,extract_input_metamodel_name({'f': './atl_zoo/Ant2Maven/example/build1.xmi'}),XML2Ant.apply_tool(./atl_zoo/Ant2Maven/example/build1.xmi),[],"[{'api_name': 'XML2Ant.apply_tool', 'arguments': './atl_zoo/Ant2Maven/example/build1.xmi'}]",2025-03-07T22:31:15.353146
Update the model from ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi with a new structure in SimpleRDBMS format,single_tool,3,0.0,1,0,No tools called,SimpleClass2SimpleRDBMS.apply_tool(./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi),[],"[{'api_name': 'SimpleClass2SimpleRDBMS.apply_tool', 'arguments': './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}]",2025-03-07T22:31:21.095523
Change the model type of ./atl_zoo/KM32EMF/Sample-KM3.xmi to be EMF,single_tool,3,0.0,1,0,extract_input_metamodel_name({'f': './atl_zoo/KM32EMF/Sample-KM3.xmi'}),KM32EMF.apply_tool(./atl_zoo/KM32EMF/Sample-KM3.xmi),[],"[{'api_name': 'KM32EMF.apply_tool', 'arguments': './atl_zoo/KM32EMF/Sample-KM3.xmi'}]",2025-03-07T22:31:26.007694
"Alter the architecture of the model located at ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi, rendering it as DSL",single_tool,3,0.0,1,0,No tools called,KM32DSL.apply_tool(./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi),[],"[{'api_name': 'KM32DSL.apply_tool', 'arguments': './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}]",2025-03-07T22:31:33.898315
Modify the metamodel associated with ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi to produce an output of XML,single_tool,3,0.0,1,0,extract_input_metamodel_name({'f': './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}),PNML2XML.apply_tool(./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi),[],"[{'api_name': 'PNML2XML.apply_tool', 'arguments': './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}]",2025-03-07T22:31:41.387856
